fips,adate,sutter_county,case_count,case_count_sex_f,case_count_low_ice,case_count_medicaid
6003,01022000,kpsc,21,19,9.5,9.5
6005,01022000,kpsc,21,19,9.5,9.5
6006,01022000,kpsc,22,20,10,10
6008,01022000,kpsc,19,17,8.5,8.5
6009,01022000,kpsc,19,17,8.5,8.5
6041,01022000,sutter,20,18,9,9
6001,01032000,kpsc,20,18,9,9
6003,01032000,kpsc,18,16,8,8
6005,01032000,kpsc,21,19,9.5,9.5
6006,01032000,kpsc,19,17,8.5,8.5
6008,01032000,kpsc,22,20,10,10
6009,01032000,kpsc,19,17,8.5,8.5
6041,01032000,sutter,19,17,8.5,8.5
6001,01042000,kpsc,17,15,7.5,7.5
6003,01042000,kpsc,20,18,9,9
6005,01042000,kpsc,16,14,7,7
6006,01042000,kpsc,22,20,10,10
6008,01042000,kpsc,24,22,11,11
6009,01042000,kpsc,23,21,10.5,10.5
6041,01042000,sutter,19,17,8.5,8.5
6001,01052000,kpsc,21,19,9.5,9.5
6003,01052000,kpsc,20,18,9,9
6005,01052000,kpsc,19,17,8.5,8.5
6006,01052000,kpsc,17,15,7.5,7.5
6008,01052000,kpsc,20,18,9,9
6009,01052000,kpsc,20,18,9,9
6041,01052000,sutter,18,16,8,8
6001,01062000,kpsc,17,15,7.5,7.5
6003,01062000,kpsc,17,15,7.5,7.5
6005,01062000,kpsc,23,21,10.5,10.5
6006,01062000,kpsc,16,14,7,7
6008,01062000,kpsc,18,16,8,8
6009,01062000,kpsc,21,19,9.5,9.5
6041,01062000,sutter,18,16,8,8
6001,01072000,kpsc,19,17,8.5,8.5
6003,01072000,kpsc,18,16,8,8
6005,01072000,kpsc,17,15,7.5,7.5
6006,01072000,kpsc,18,16,8,8
6008,01072000,kpsc,17,15,7.5,7.5
6009,01072000,kpsc,20,18,9,9
6041,01072000,sutter,18,16,8,8
6001,01082000,kpsc,26,24,12,12
6003,01082000,kpsc,23,21,10.5,10.5
6005,01082000,kpsc,17,15,7.5,7.5
6006,01082000,kpsc,20,18,9,9
6008,01082000,kpsc,20,18,9,9
6009,01082000,kpsc,17,15,7.5,7.5
6041,01082000,sutter,20,18,9,9
6001,01092000,kpsc,17,15,7.5,7.5
6003,01092000,kpsc,20,18,9,9
6005,01092000,kpsc,20,18,9,9
6006,01092000,kpsc,19,17,8.5,8.5
6008,01092000,kpsc,24,22,11,11
6009,01092000,kpsc,21,19,9.5,9.5
6041,01092000,sutter,20,18,9,9
6001,01102000,kpsc,24,22,11,11
6003,01102000,kpsc,19,17,8.5,8.5
6005,01102000,kpsc,19,17,8.5,8.5
6006,01102000,kpsc,21,19,9.5,9.5
6008,01102000,kpsc,19,17,8.5,8.5
6009,01102000,kpsc,21,19,9.5,9.5
6041,01102000,sutter,18,16,8,8
6001,01112000,kpsc,23,21,10.5,10.5
6003,01112000,kpsc,19,17,8.5,8.5
6005,01112000,kpsc,20,18,9,9
6006,01112000,kpsc,24,22,11,11
6008,01112000,kpsc,20,18,9,9
6009,01112000,kpsc,23,21,10.5,10.5
6041,01112000,sutter,21,19,9.5,9.5
6001,01122000,kpsc,18,16,8,8
6003,01122000,kpsc,21,19,9.5,9.5
6005,01122000,kpsc,18,16,8,8
6006,01122000,kpsc,20,18,9,9
6008,01122000,kpsc,20,18,9,9
6009,01122000,kpsc,18,16,8,8
6041,01122000,sutter,21,19,9.5,9.5
6001,01132000,kpsc,22,20,10,10
6003,01132000,kpsc,21,19,9.5,9.5
6005,01132000,kpsc,21,19,9.5,9.5
6006,01132000,kpsc,19,17,8.5,8.5
6008,01132000,kpsc,21,19,9.5,9.5
6009,01132000,kpsc,20,18,9,9
6041,01132000,sutter,22,20,10,10
6001,01142000,kpsc,21,19,9.5,9.5
6003,01142000,kpsc,18,16,8,8
6005,01142000,kpsc,18,16,8,8
6006,01142000,kpsc,20,18,9,9
6008,01142000,kpsc,19,17,8.5,8.5
6009,01142000,kpsc,18,16,8,8
6041,01142000,sutter,18,16,8,8
6001,01152000,kpsc,18,16,8,8
6003,01152000,kpsc,19,17,8.5,8.5
6005,01152000,kpsc,20,18,9,9
6006,01152000,kpsc,22,20,10,10
6008,01152000,kpsc,21,19,9.5,9.5
6009,01152000,kpsc,22,20,10,10
6041,01152000,sutter,19,17,8.5,8.5
6001,01162000,kpsc,22,20,10,10
6003,01162000,kpsc,20,18,9,9
6005,01162000,kpsc,20,18,9,9
6006,01162000,kpsc,21,19,9.5,9.5
6008,01162000,kpsc,19,17,8.5,8.5
6009,01162000,kpsc,18,16,8,8
6041,01162000,sutter,18,16,8,8
6001,01172000,kpsc,19,17,8.5,8.5
6003,01172000,kpsc,22,20,10,10
6005,01172000,kpsc,22,20,10,10
6006,01172000,kpsc,20,18,9,9
6008,01172000,kpsc,21,19,9.5,9.5
6009,01172000,kpsc,17,15,7.5,7.5
6041,01172000,sutter,20,18,9,9
6001,01182000,kpsc,18,16,8,8
6003,01182000,kpsc,21,19,9.5,9.5
6005,01182000,kpsc,22,20,10,10
6006,01182000,kpsc,19,17,8.5,8.5
6008,01182000,kpsc,18,16,8,8
6009,01182000,kpsc,19,17,8.5,8.5
6041,01182000,sutter,21,19,9.5,9.5
6001,01192000,kpsc,20,18,9,9
6003,01192000,kpsc,19,17,8.5,8.5
6005,01192000,kpsc,20,18,9,9
6006,01192000,kpsc,21,19,9.5,9.5
6008,01192000,kpsc,20,18,9,9
6009,01192000,kpsc,21,19,9.5,9.5
6041,01192000,sutter,19,17,8.5,8.5
6001,01202000,kpsc,23,21,10.5,10.5
6003,01202000,kpsc,23,21,10.5,10.5
6005,01202000,kpsc,25,23,11.5,11.5
6006,01202000,kpsc,21,19,9.5,9.5
6008,01202000,kpsc,19,17,8.5,8.5
6009,01202000,kpsc,19,17,8.5,8.5
6041,01202000,sutter,16,14,7,7
6001,01212000,kpsc,21,19,9.5,9.5
6003,01212000,kpsc,21,19,9.5,9.5
6005,01212000,kpsc,22,20,10,10
6006,01212000,kpsc,21,19,9.5,9.5
6008,01212000,kpsc,17,15,7.5,7.5
6009,01212000,kpsc,20,18,9,9
6041,01212000,sutter,21,19,9.5,9.5
6001,01222000,kpsc,20,18,9,9
6003,01222000,kpsc,21,19,9.5,9.5
6005,01222000,kpsc,18,16,8,8
6006,01222000,kpsc,18,16,8,8
6008,01222000,kpsc,22,20,10,10
6009,01222000,kpsc,21,19,9.5,9.5
6041,01222000,sutter,19,17,8.5,8.5
6001,01232000,kpsc,22,20,10,10
6003,01232000,kpsc,18,16,8,8
6005,01232000,kpsc,21,19,9.5,9.5
6006,01232000,kpsc,18,16,8,8
6008,01232000,kpsc,21,19,9.5,9.5
6009,01232000,kpsc,19,17,8.5,8.5
6041,01232000,sutter,19,17,8.5,8.5
6001,01242000,kpsc,21,19,9.5,9.5
6003,01242000,kpsc,20,18,9,9
6005,01242000,kpsc,19,17,8.5,8.5
6006,01242000,kpsc,21,19,9.5,9.5
6008,01242000,kpsc,20,18,9,9
6009,01242000,kpsc,19,17,8.5,8.5
6041,01242000,sutter,20,18,9,9
6001,01252000,kpsc,19,17,8.5,8.5
6003,01252000,kpsc,18,16,8,8
6005,01252000,kpsc,15,13,6.5,6.5
6006,01252000,kpsc,22,20,10,10
6008,01252000,kpsc,20,18,9,9
6009,01252000,kpsc,19,17,8.5,8.5
6041,01252000,sutter,22,20,10,10
6001,01262000,kpsc,23,21,10.5,10.5
6003,01262000,kpsc,16,14,7,7
6005,01262000,kpsc,22,20,10,10
6006,01262000,kpsc,16,14,7,7
6008,01262000,kpsc,18,16,8,8
6009,01262000,kpsc,21,19,9.5,9.5
6041,01262000,sutter,21,19,9.5,9.5
6001,01272000,kpsc,23,21,10.5,10.5
6003,01272000,kpsc,18,16,8,8
6005,01272000,kpsc,17,15,7.5,7.5
6006,01272000,kpsc,20,18,9,9
6008,01272000,kpsc,18,16,8,8
6009,01272000,kpsc,22,20,10,10
6041,01272000,sutter,15,13,6.5,6.5
6001,01282000,kpsc,23,21,10.5,10.5
6003,01282000,kpsc,20,18,9,9
6005,01282000,kpsc,21,19,9.5,9.5
6006,01282000,kpsc,23,21,10.5,10.5
6008,01282000,kpsc,20,18,9,9
6009,01282000,kpsc,18,16,8,8
6041,01282000,sutter,18,16,8,8
6001,01292000,kpsc,19,17,8.5,8.5
6003,01292000,kpsc,20,18,9,9
6005,01292000,kpsc,20,18,9,9
6006,01292000,kpsc,21,19,9.5,9.5
6008,01292000,kpsc,19,17,8.5,8.5
6009,01292000,kpsc,22,20,10,10
6041,01292000,sutter,20,18,9,9
6001,01302000,kpsc,21,19,9.5,9.5
6003,01302000,kpsc,20,18,9,9
6005,01302000,kpsc,19,17,8.5,8.5
6006,01302000,kpsc,22,20,10,10
6008,01302000,kpsc,24,22,11,11
6009,01302000,kpsc,20,18,9,9
6041,01302000,sutter,17,15,7.5,7.5
6001,01312000,kpsc,23,21,10.5,10.5
6003,01312000,kpsc,17,15,7.5,7.5
6005,01312000,kpsc,21,19,9.5,9.5
6006,01312000,kpsc,18,16,8,8
6008,01312000,kpsc,19,17,8.5,8.5
6009,01312000,kpsc,19,17,8.5,8.5
6041,01312000,sutter,18,16,8,8
6001,02012000,kpsc,22,20,10,10
6003,02012000,kpsc,21,19,9.5,9.5
6005,02012000,kpsc,16,14,7,7
6006,02012000,kpsc,21,19,9.5,9.5
6008,02012000,kpsc,22,20,10,10
6009,02012000,kpsc,19,17,8.5,8.5
6041,02012000,sutter,21,19,9.5,9.5
6001,02022000,kpsc,21,19,9.5,9.5
6003,02022000,kpsc,21,19,9.5,9.5
6005,02022000,kpsc,16,14,7,7
6006,02022000,kpsc,21,19,9.5,9.5
6008,02022000,kpsc,20,18,9,9
6009,02022000,kpsc,18,16,8,8
6041,02022000,sutter,18,16,8,8
6001,02032000,kpsc,19,17,8.5,8.5
6003,02032000,kpsc,25,23,11.5,11.5
6005,02032000,kpsc,20,18,9,9
6006,02032000,kpsc,21,19,9.5,9.5
6008,02032000,kpsc,19,17,8.5,8.5
6009,02032000,kpsc,23,21,10.5,10.5
6041,02032000,sutter,22,20,10,10
6001,02042000,kpsc,21,19,9.5,9.5
6003,02042000,kpsc,18,16,8,8
6005,02042000,kpsc,19,17,8.5,8.5
6006,02042000,kpsc,19,17,8.5,8.5
6008,02042000,kpsc,19,17,8.5,8.5
6009,02042000,kpsc,18,16,8,8
6041,02042000,sutter,20,18,9,9
6001,02052000,kpsc,19,17,8.5,8.5
6003,02052000,kpsc,19,17,8.5,8.5
6005,02052000,kpsc,21,19,9.5,9.5
6006,02052000,kpsc,14,12,6,6
6008,02052000,kpsc,17,15,7.5,7.5
6009,02052000,kpsc,20,18,9,9
6041,02052000,sutter,22,20,10,10
6001,02062000,kpsc,21,19,9.5,9.5
6003,02062000,kpsc,18,16,8,8
6005,02062000,kpsc,20,18,9,9
6006,02062000,kpsc,19,17,8.5,8.5
6008,02062000,kpsc,20,18,9,9
6009,02062000,kpsc,18,16,8,8
6041,02062000,sutter,21,19,9.5,9.5
6001,02072000,kpsc,18,16,8,8
6003,02072000,kpsc,20,18,9,9
6005,02072000,kpsc,22,20,10,10
6006,02072000,kpsc,21,19,9.5,9.5
6008,02072000,kpsc,19,17,8.5,8.5
6009,02072000,kpsc,15,13,6.5,6.5
6041,02072000,sutter,20,18,9,9
6001,02082000,kpsc,19,17,8.5,8.5
6003,02082000,kpsc,20,18,9,9
6005,02082000,kpsc,21,19,9.5,9.5
6006,02082000,kpsc,21,19,9.5,9.5
6008,02082000,kpsc,20,18,9,9
6009,02082000,kpsc,20,18,9,9
6041,02082000,sutter,21,19,9.5,9.5
6001,02092000,kpsc,23,21,10.5,10.5
6003,02092000,kpsc,18,16,8,8
6005,02092000,kpsc,19,17,8.5,8.5
6006,02092000,kpsc,20,18,9,9
6008,02092000,kpsc,21,19,9.5,9.5
6009,02092000,kpsc,23,21,10.5,10.5
6041,02092000,sutter,21,19,9.5,9.5
6001,02102000,kpsc,20,18,9,9
6003,02102000,kpsc,21,19,9.5,9.5
6005,02102000,kpsc,23,21,10.5,10.5
6006,02102000,kpsc,21,19,9.5,9.5
6008,02102000,kpsc,19,17,8.5,8.5
6009,02102000,kpsc,20,18,9,9
6041,02102000,sutter,22,20,10,10
6001,02112000,kpsc,19,17,8.5,8.5
6003,02112000,kpsc,23,21,10.5,10.5
6005,02112000,kpsc,21,19,9.5,9.5
6006,02112000,kpsc,18,16,8,8
6008,02112000,kpsc,19,17,8.5,8.5
6009,02112000,kpsc,21,19,9.5,9.5
6041,02112000,sutter,17,15,7.5,7.5
6001,02122000,kpsc,15,13,6.5,6.5
6003,02122000,kpsc,20,18,9,9
6005,02122000,kpsc,20,18,9,9
6006,02122000,kpsc,24,22,11,11
6008,02122000,kpsc,21,19,9.5,9.5
6009,02122000,kpsc,20,18,9,9
6041,02122000,sutter,18,16,8,8
6001,02132000,kpsc,20,18,9,9
6003,02132000,kpsc,21,19,9.5,9.5
6005,02132000,kpsc,20,18,9,9
6006,02132000,kpsc,17,15,7.5,7.5
6008,02132000,kpsc,24,22,11,11
6009,02132000,kpsc,22,20,10,10
6041,02132000,sutter,21,19,9.5,9.5
6001,02142000,kpsc,24,22,11,11
6003,02142000,kpsc,19,17,8.5,8.5
6005,02142000,kpsc,19,17,8.5,8.5
6006,02142000,kpsc,21,19,9.5,9.5
6008,02142000,kpsc,22,20,10,10
6009,02142000,kpsc,19,17,8.5,8.5
6041,02142000,sutter,21,19,9.5,9.5
6001,02152000,kpsc,18,16,8,8
6003,02152000,kpsc,18,16,8,8
6005,02152000,kpsc,16,14,7,7
6006,02152000,kpsc,20,18,9,9
6008,02152000,kpsc,23,21,10.5,10.5
6009,02152000,kpsc,20,18,9,9
6041,02152000,sutter,22,20,10,10
6001,02162000,kpsc,18,16,8,8
6003,02162000,kpsc,19,17,8.5,8.5
6005,02162000,kpsc,19,17,8.5,8.5
6006,02162000,kpsc,23,21,10.5,10.5
6008,02162000,kpsc,22,20,10,10
6009,02162000,kpsc,24,22,11,11
6041,02162000,sutter,21,19,9.5,9.5
6001,02172000,kpsc,19,17,8.5,8.5
6003,02172000,kpsc,17,15,7.5,7.5
6005,02172000,kpsc,22,20,10,10
6006,02172000,kpsc,17,15,7.5,7.5
6008,02172000,kpsc,19,17,8.5,8.5
6009,02172000,kpsc,20,18,9,9
6041,02172000,sutter,22,20,10,10
6001,02182000,kpsc,24,22,11,11
6003,02182000,kpsc,16,14,7,7
6005,02182000,kpsc,22,20,10,10
6006,02182000,kpsc,21,19,9.5,9.5
6008,02182000,kpsc,18,16,8,8
6009,02182000,kpsc,26,24,12,12
6041,02182000,sutter,21,19,9.5,9.5
6001,02192000,kpsc,19,17,8.5,8.5
6003,02192000,kpsc,19,17,8.5,8.5
6005,02192000,kpsc,18,16,8,8
6006,02192000,kpsc,21,19,9.5,9.5
6008,02192000,kpsc,20,18,9,9
6009,02192000,kpsc,22,20,10,10
6041,02192000,sutter,23,21,10.5,10.5
6001,02202000,kpsc,19,17,8.5,8.5
6003,02202000,kpsc,22,20,10,10
6005,02202000,kpsc,17,15,7.5,7.5
6006,02202000,kpsc,18,16,8,8
6008,02202000,kpsc,20,18,9,9
6009,02202000,kpsc,21,19,9.5,9.5
6041,02202000,sutter,20,18,9,9
6001,02212000,kpsc,19,17,8.5,8.5
6003,02212000,kpsc,19,17,8.5,8.5
6005,02212000,kpsc,23,21,10.5,10.5
6006,02212000,kpsc,19,17,8.5,8.5
6008,02212000,kpsc,22,20,10,10
6009,02212000,kpsc,19,17,8.5,8.5
6041,02212000,sutter,24,22,11,11
6001,02222000,kpsc,18,16,8,8
6003,02222000,kpsc,19,17,8.5,8.5
6005,02222000,kpsc,21,19,9.5,9.5
6006,02222000,kpsc,18,16,8,8
6008,02222000,kpsc,19,17,8.5,8.5
6009,02222000,kpsc,21,19,9.5,9.5
6041,02222000,sutter,22,20,10,10
6001,02232000,kpsc,21,19,9.5,9.5
6003,02232000,kpsc,21,19,9.5,9.5
6005,02232000,kpsc,20,18,9,9
6006,02232000,kpsc,19,17,8.5,8.5
6008,02232000,kpsc,20,18,9,9
6009,02232000,kpsc,14,12,6,6
6041,02232000,sutter,21,19,9.5,9.5
6001,02242000,kpsc,20,18,9,9
6003,02242000,kpsc,17,15,7.5,7.5
6005,02242000,kpsc,22,20,10,10
6006,02242000,kpsc,20,18,9,9
6008,02242000,kpsc,19,17,8.5,8.5
6009,02242000,kpsc,21,19,9.5,9.5
6041,02242000,sutter,22,20,10,10
6001,02252000,kpsc,23,21,10.5,10.5
6003,02252000,kpsc,20,18,9,9
6005,02252000,kpsc,18,16,8,8
6006,02252000,kpsc,21,19,9.5,9.5
6008,02252000,kpsc,21,19,9.5,9.5
6009,02252000,kpsc,20,18,9,9
6041,02252000,sutter,19,17,8.5,8.5
6001,02262000,kpsc,20,18,9,9
6003,02262000,kpsc,21,19,9.5,9.5
6005,02262000,kpsc,23,21,10.5,10.5
6006,02262000,kpsc,20,18,9,9
6008,02262000,kpsc,19,17,8.5,8.5
6009,02262000,kpsc,18,16,8,8
6041,02262000,sutter,21,19,9.5,9.5
6001,02272000,kpsc,22,20,10,10
6003,02272000,kpsc,19,17,8.5,8.5
6005,02272000,kpsc,22,20,10,10
6006,02272000,kpsc,18,16,8,8
6008,02272000,kpsc,18,16,8,8
6009,02272000,kpsc,20,18,9,9
6041,02272000,sutter,21,19,9.5,9.5
6001,02282000,kpsc,23,21,10.5,10.5
6003,02282000,kpsc,23,21,10.5,10.5
6005,02282000,kpsc,19,17,8.5,8.5
6006,02282000,kpsc,21,19,9.5,9.5
6008,02282000,kpsc,21,19,9.5,9.5
6009,02282000,kpsc,20,18,9,9
6041,02282000,sutter,20,18,9,9
6001,02292000,kpsc,19,17,8.5,8.5
6003,02292000,kpsc,18,16,8,8
6005,02292000,kpsc,18,16,8,8
6006,02292000,kpsc,21,19,9.5,9.5
6008,02292000,kpsc,21,19,9.5,9.5
6009,02292000,kpsc,22,20,10,10
6041,02292000,sutter,22,20,10,10
6001,03012000,kpsc,20,18,9,9
6003,03012000,kpsc,22,20,10,10
6005,03012000,kpsc,21,19,9.5,9.5
6006,03012000,kpsc,21,19,9.5,9.5
6008,03012000,kpsc,21,19,9.5,9.5
6009,03012000,kpsc,19,17,8.5,8.5
6041,03012000,sutter,15,13,6.5,6.5
6001,03022000,kpsc,24,22,11,11
6003,03022000,kpsc,23,21,10.5,10.5
6005,03022000,kpsc,22,20,10,10
6006,03022000,kpsc,21,19,9.5,9.5
6008,03022000,kpsc,22,20,10,10
6009,03022000,kpsc,17,15,7.5,7.5
6041,03022000,sutter,18,16,8,8
6001,03032000,kpsc,16,14,7,7
6003,03032000,kpsc,18,16,8,8
6005,03032000,kpsc,22,20,10,10
6006,03032000,kpsc,17,15,7.5,7.5
6008,03032000,kpsc,23,21,10.5,10.5
6009,03032000,kpsc,22,20,10,10
6041,03032000,sutter,18,16,8,8
6001,03042000,kpsc,20,18,9,9
6003,03042000,kpsc,16,14,7,7
6005,03042000,kpsc,23,21,10.5,10.5
6006,03042000,kpsc,21,19,9.5,9.5
6008,03042000,kpsc,21,19,9.5,9.5
6009,03042000,kpsc,20,18,9,9
6041,03042000,sutter,21,19,9.5,9.5
6001,03052000,kpsc,21,19,9.5,9.5
6003,03052000,kpsc,21,19,9.5,9.5
6005,03052000,kpsc,24,22,11,11
6006,03052000,kpsc,21,19,9.5,9.5
6008,03052000,kpsc,17,15,7.5,7.5
6009,03052000,kpsc,22,20,10,10
6041,03052000,sutter,19,17,8.5,8.5
6001,03062000,kpsc,17,15,7.5,7.5
6003,03062000,kpsc,24,22,11,11
6005,03062000,kpsc,20,18,9,9
6006,03062000,kpsc,23,21,10.5,10.5
6008,03062000,kpsc,22,20,10,10
6009,03062000,kpsc,18,16,8,8
6041,03062000,sutter,22,20,10,10
6001,03072000,kpsc,18,16,8,8
6003,03072000,kpsc,20,18,9,9
6005,03072000,kpsc,20,18,9,9
6006,03072000,kpsc,19,17,8.5,8.5
6008,03072000,kpsc,23,21,10.5,10.5
6009,03072000,kpsc,21,19,9.5,9.5
6041,03072000,sutter,16,14,7,7
6001,03082000,kpsc,22,20,10,10
6003,03082000,kpsc,21,19,9.5,9.5
6005,03082000,kpsc,19,17,8.5,8.5
6006,03082000,kpsc,21,19,9.5,9.5
6008,03082000,kpsc,19,17,8.5,8.5
6009,03082000,kpsc,22,20,10,10
6041,03082000,sutter,17,15,7.5,7.5
6001,03092000,kpsc,19,17,8.5,8.5
6003,03092000,kpsc,18,16,8,8
6005,03092000,kpsc,20,18,9,9
6006,03092000,kpsc,20,18,9,9
6008,03092000,kpsc,25,23,11.5,11.5
6009,03092000,kpsc,16,14,7,7
6041,03092000,sutter,20,18,9,9
6001,03102000,kpsc,18,16,8,8
6003,03102000,kpsc,18,16,8,8
6005,03102000,kpsc,23,21,10.5,10.5
6006,03102000,kpsc,19,17,8.5,8.5
6008,03102000,kpsc,17,15,7.5,7.5
6009,03102000,kpsc,21,19,9.5,9.5
6041,03102000,sutter,20,18,9,9
6001,03112000,kpsc,19,17,8.5,8.5
6003,03112000,kpsc,20,18,9,9
6005,03112000,kpsc,20,18,9,9
6006,03112000,kpsc,20,18,9,9
6008,03112000,kpsc,20,18,9,9
6009,03112000,kpsc,18,16,8,8
6041,03112000,sutter,21,19,9.5,9.5
6001,03122000,kpsc,23,21,10.5,10.5
6003,03122000,kpsc,20,18,9,9
6005,03122000,kpsc,20,18,9,9
6006,03122000,kpsc,20,18,9,9
6008,03122000,kpsc,21,19,9.5,9.5
6009,03122000,kpsc,19,17,8.5,8.5
6041,03122000,sutter,17,15,7.5,7.5
6001,03132000,kpsc,21,19,9.5,9.5
6003,03132000,kpsc,21,19,9.5,9.5
6005,03132000,kpsc,22,20,10,10
6006,03132000,kpsc,21,19,9.5,9.5
6008,03132000,kpsc,18,16,8,8
6009,03132000,kpsc,22,20,10,10
6041,03132000,sutter,18,16,8,8
6001,03142000,kpsc,19,17,8.5,8.5
6003,03142000,kpsc,24,22,11,11
6005,03142000,kpsc,20,18,9,9
6006,03142000,kpsc,16,14,7,7
6008,03142000,kpsc,18,16,8,8
6009,03142000,kpsc,19,17,8.5,8.5
6041,03142000,sutter,19,17,8.5,8.5
6001,03152000,kpsc,23,21,10.5,10.5
6003,03152000,kpsc,21,19,9.5,9.5
6005,03152000,kpsc,20,18,9,9
6006,03152000,kpsc,18,16,8,8
6008,03152000,kpsc,18,16,8,8
6009,03152000,kpsc,21,19,9.5,9.5
6041,03152000,sutter,18,16,8,8
6001,03162000,kpsc,20,18,9,9
6003,03162000,kpsc,21,19,9.5,9.5
6005,03162000,kpsc,22,20,10,10
6006,03162000,kpsc,20,18,9,9
6008,03162000,kpsc,18,16,8,8
6009,03162000,kpsc,23,21,10.5,10.5
6041,03162000,sutter,21,19,9.5,9.5
6001,03172000,kpsc,20,18,9,9
6003,03172000,kpsc,21,19,9.5,9.5
6005,03172000,kpsc,17,15,7.5,7.5
6006,03172000,kpsc,21,19,9.5,9.5
6008,03172000,kpsc,18,16,8,8
6009,03172000,kpsc,19,17,8.5,8.5
6041,03172000,sutter,19,17,8.5,8.5
6001,03182000,kpsc,20,18,9,9
6003,03182000,kpsc,21,19,9.5,9.5
6005,03182000,kpsc,20,18,9,9
6006,03182000,kpsc,17,15,7.5,7.5
6008,03182000,kpsc,21,19,9.5,9.5
6009,03182000,kpsc,21,19,9.5,9.5
6041,03182000,sutter,22,20,10,10
6001,03192000,kpsc,20,18,9,9
6003,03192000,kpsc,20,18,9,9
6005,03192000,kpsc,22,20,10,10
6006,03192000,kpsc,18,16,8,8
6008,03192000,kpsc,16,14,7,7
6009,03192000,kpsc,22,20,10,10
6041,03192000,sutter,18,16,8,8
6001,03202000,kpsc,24,22,11,11
6003,03202000,kpsc,22,20,10,10
6005,03202000,kpsc,18,16,8,8
6006,03202000,kpsc,22,20,10,10
6008,03202000,kpsc,21,19,9.5,9.5
6009,03202000,kpsc,22,20,10,10
6041,03202000,sutter,19,17,8.5,8.5
6001,03212000,kpsc,23,21,10.5,10.5
6003,03212000,kpsc,22,20,10,10
6005,03212000,kpsc,22,20,10,10
6006,03212000,kpsc,19,17,8.5,8.5
6008,03212000,kpsc,18,16,8,8
6009,03212000,kpsc,22,20,10,10
6041,03212000,sutter,15,13,6.5,6.5
6001,03222000,kpsc,23,21,10.5,10.5
6003,03222000,kpsc,18,16,8,8
6005,03222000,kpsc,22,20,10,10
6006,03222000,kpsc,24,22,11,11
6008,03222000,kpsc,20,18,9,9
6009,03222000,kpsc,21,19,9.5,9.5
6041,03222000,sutter,20,18,9,9
6001,03232000,kpsc,19,17,8.5,8.5
6003,03232000,kpsc,20,18,9,9
6005,03232000,kpsc,18,16,8,8
6006,03232000,kpsc,23,21,10.5,10.5
6008,03232000,kpsc,19,17,8.5,8.5
6009,03232000,kpsc,22,20,10,10
6041,03232000,sutter,17,15,7.5,7.5
6001,03242000,kpsc,21,19,9.5,9.5
6003,03242000,kpsc,18,16,8,8
6005,03242000,kpsc,19,17,8.5,8.5
6006,03242000,kpsc,20,18,9,9
6008,03242000,kpsc,16,14,7,7
6009,03242000,kpsc,20,18,9,9
6041,03242000,sutter,22,20,10,10
6001,03252000,kpsc,19,17,8.5,8.5
6003,03252000,kpsc,20,18,9,9
6005,03252000,kpsc,22,20,10,10
6006,03252000,kpsc,20,18,9,9
6008,03252000,kpsc,23,21,10.5,10.5
6009,03252000,kpsc,19,17,8.5,8.5
6041,03252000,sutter,22,20,10,10
6001,03262000,kpsc,18,16,8,8
6003,03262000,kpsc,20,18,9,9
6005,03262000,kpsc,21,19,9.5,9.5
6006,03262000,kpsc,22,20,10,10
6008,03262000,kpsc,20,18,9,9
6009,03262000,kpsc,16,14,7,7
6041,03262000,sutter,19,17,8.5,8.5
6001,03272000,kpsc,20,18,9,9
6003,03272000,kpsc,17,15,7.5,7.5
6005,03272000,kpsc,20,18,9,9
6006,03272000,kpsc,24,22,11,11
6008,03272000,kpsc,15,13,6.5,6.5
6009,03272000,kpsc,20,18,9,9
6041,03272000,sutter,25,23,11.5,11.5
6001,03282000,kpsc,21,19,9.5,9.5
6003,03282000,kpsc,21,19,9.5,9.5
6005,03282000,kpsc,18,16,8,8
6006,03282000,kpsc,18,16,8,8
6008,03282000,kpsc,22,20,10,10
6009,03282000,kpsc,22,20,10,10
6041,03282000,sutter,21,19,9.5,9.5
6001,03292000,kpsc,22,20,10,10
6003,03292000,kpsc,19,17,8.5,8.5
6005,03292000,kpsc,21,19,9.5,9.5
6006,03292000,kpsc,20,18,9,9
6008,03292000,kpsc,23,21,10.5,10.5
6009,03292000,kpsc,18,16,8,8
6041,03292000,sutter,18,16,8,8
6001,03302000,kpsc,18,16,8,8
6003,03302000,kpsc,18,16,8,8
6005,03302000,kpsc,16,14,7,7
6006,03302000,kpsc,22,20,10,10
6008,03302000,kpsc,20,18,9,9
6009,03302000,kpsc,20,18,9,9
6041,03302000,sutter,19,17,8.5,8.5
6001,03312000,kpsc,23,21,10.5,10.5
6003,03312000,kpsc,21,19,9.5,9.5
6005,03312000,kpsc,20,18,9,9
6006,03312000,kpsc,25,23,11.5,11.5
6008,03312000,kpsc,19,17,8.5,8.5
6009,03312000,kpsc,20,18,9,9
6041,03312000,sutter,20,18,9,9
6001,04012000,kpsc,18,16,8,8
6003,04012000,kpsc,21,19,9.5,9.5
6005,04012000,kpsc,17,15,7.5,7.5
6006,04012000,kpsc,18,16,8,8
6008,04012000,kpsc,20,18,9,9
6009,04012000,kpsc,24,22,11,11
6041,04012000,sutter,19,17,8.5,8.5
6001,04022000,kpsc,17,15,7.5,7.5
6003,04022000,kpsc,20,18,9,9
6005,04022000,kpsc,18,16,8,8
6006,04022000,kpsc,20,18,9,9
